1128621352 R05-M0-NC J18-U11  Lustre mount FAILED : bglio91 : block_id : location
1134599502 R05-M1-N8 J18-U11  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599502 R05-M1-N8 J18-U11  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599502 R05-M1-N8 J18-U01  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599502 R05-M1-N8 J18-U01  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599502 R05-M1-N4 J18-U11  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599503 R05-M1-N4 J18-U01  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599503 R05-M1-N4 J18-U01  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599503 R05-M0-N0 J18-U11  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599503 R05-M0-N0 J18-U01  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599611 R05-M0-N4 J18-U01  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599612 R05-M1-NC J18-U11  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599625 R05-M1-N0 J18-U01  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599625 R05-M0-N8 J18-U01  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599626 R05-M0-NC J18-U01  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599626 R05-M1-N4 J18-U11  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599627 R05-M0-N0 J18-U11  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134599627 R05-M0-N0 J18-U01  ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied
1134630934 R05-M1-NB J05-U11  machine check interrupt (bit=0x1d): L2 dcache unit write data parity error
1134630934 R05-M1-NB J05-U11  instruction address: 0x00142b74
1134630934 R05-M1-NB J05-U11  Machine Check Status Register: 0x91800000
1134630934 R05-M1-NB J05-U11  machine check summary.............1
1134630934 R05-M1-NB J05-U11  instruction plb error.............0
1134630935 R05-M1-NB J05-U11  data read plb error...............0
1134630935 R05-M1-NB J05-U11  data write plb error..............1
1134630935 R05-M1-NB J05-U11  tlb error.........................0
1134630935 R05-M1-NB J05-U11  i-cache parity error..............0
1134630935 R05-M1-NB J05-U11  d-cache search parity error.......0
1134630935 R05-M1-NB J05-U11  d-cache flush parity error........1
1134630936 R05-M1-NB J05-U11  imprecise machine check...........1
1134630936 R05-M1-NB J05-U11  Machine State Register: 0x0002f900
1134630936 R05-M1-NB J05-U11  wait state enable.................0
1134630936 R05-M1-NB J05-U11  critical input interrupt enable...1
1134630936 R05-M1-NB J05-U11  external input interrupt enable...1
1134630936 R05-M1-NB J05-U11  problem state (0=sup,1=usr).......1
1134630937 R05-M1-NB J05-U11  floating point instr. enabled.....1
1134630937 R05-M1-NB J05-U11  machine check enable..............1
1134630937 R05-M1-NB J05-U11  floating pt ex mode 0 enable......1
1134630937 R05-M1-NB J05-U11  debug wait enable.................0
1134630937 R05-M1-NB J05-U11  debug interrupt enable............0
1134630938 R05-M1-NB J05-U11  floating pt ex mode 1 enable......1
1134630938 R05-M1-NB J05-U11  instruction address space.........0
1134630938 R05-M1-NB J05-U11  data address space................0
1134630938 R05-M1-NB J05-U11  Core Configuration Register 0: 0x00002000
1134630938 R05-M1-NB J05-U11  disable store gathering..................0
1134630938 R05-M1-NB J05-U11  disable apu instruction broadcast........0
1134630939 R05-M1-NB J05-U11  disable trace broadcast..................0
1134630939 R05-M1-NB J05-U11  guaranteed instruction cache block touch.0
1134630939 R05-M1-NB J05-U11  guaranteed data cache block touch........1
1134630939 R05-M1-NB J05-U11  force load/store alignment...............0
1134630939 R05-M1-NB J05-U11  icache prefetch depth....................0
1134630939 R05-M1-NB J05-U11  icache prefetch threshold................0
1134630940 R05-M1-NB J05-U11  General Purpose Registers:
1134630940 R05-M1-NB J05-U11  r00=0x00000000 r01=0x0fea0490 r02=0x1eeeeeee r03=0x001fe4c0
1134630940 R05-M1-NB J05-U11  r04=0x0fea04b8 r05=0x00000000 r06=0x02217468 r07=0x02217628
1134630940 R05-M1-NB J05-U11  r08=0x022177e8 r09=0x02217468 r10=0x02217628 r11=0x00237ed8
1134630940 R05-M1-NB J05-U11  r12=0xffffcb62 r13=0x1eeeeeee r14=0x01855c80 r15=0x01054a30
1134630941 R05-M1-NB J05-U11  r16=0x09b9cca0 r17=0x01899740 r18=0x09bfd410 r19=0x09c0d550
1134630941 R05-M1-NB J05-U11  r20=0x00000f99 r21=0x000681c0 r22=0x0000ba8c r23=0x0a1a5b2c
1134630941 R05-M1-NB J05-U11  r24=0x0a1a5b28 r25=0x00270000 r26=0x000001aa r27=0x00000000
1134630941 R05-M1-NB J05-U11  r28=0x00002012 r29=0x00000001 r30=0x09feab50 r31=0x02217470
1134630941 R05-M1-NB J05-U11  Special Purpose Registers:
1134630941 R05-M1-NB J05-U11  lr=0x001429a8 cr=0x44404222 xer=0x20000002 ctr=0x001428d0
1134630942 R05-M1-NB J05-U11  msr=0x0002f900 dear=0x00000000 esr=0x00000000 fpscr=0x82024000
1134630942 R05-M1-NB J05-U11  dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x00002000
1134630942 R05-M1-NB J05-U11  Floating Point Status and Control Register: 0x82024000
1134630942 R05-M1-NB J05-U11  exception summary........................1
1134630942 R05-M1-NB J05-U11  enabled exception summary................0
1134630942 R05-M1-NB J05-U11  invalid operation exception summary......0
1134630943 R05-M1-NB J05-U11  overflow exception.......................0
1134630943 R05-M1-NB J05-U11  underflow exception......................0
1134630943 R05-M1-NB J05-U11  divide-by-zero exception.................0
1134630943 R05-M1-NB J05-U11  inexact exception........................1
1134630943 R05-M1-NB J05-U11  invalid (SNAN)...........................0
1134630944 R05-M1-NB J05-U11  invalid (Inf-Inf)........................0
1134630944 R05-M1-NB J05-U11  invalid (Inf/Inf)........................0
1134630944 R05-M1-NB J05-U11  invalid (Zero/Zero)......................0
1134630944 R05-M1-NB J05-U11  invalid (Inf/Zero).......................0
1134630944 R05-M1-NB J05-U11  invalid (compare)........................0
1134630944 R05-M1-NB J05-U11  fraction rounded.........................0
1134630945 R05-M1-NB J05-U11  fraction inexact.........................1
1134630945 R05-M1-NB J05-U11  quiet NaN................................0
1134630945 R05-M1-NB J05-U11  minus inf................................0
1134630945 R05-M1-NB J05-U11  minus normalized number..................0
1134630945 R05-M1-NB J05-U11  minus denormalized number................0
1134630945 R05-M1-NB J05-U11  minus zero...............................0
1134630945 R05-M1-NB J05-U11  plus zero................................0
1134630946 R05-M1-NB J05-U11  plus denormalized number.................0
1134630946 R05-M1-NB J05-U11  plus normalized number...................1
1134630946 R05-M1-NB J05-U11  plus infinity............................0
1134630946 R05-M1-NB J05-U11  reserved.................................0
1134630946 R05-M1-NB J05-U11  invalid operation exception (software)...0
1134630946 R05-M1-NB J05-U11  invalid operation exception (sqrt).......0
1134630947 R05-M1-NB J05-U11  invalid operation exception (int cnvt)...0
1134630947 R05-M1-NB J05-U11  enable invalid operation exceptions......0
1134630947 R05-M1-NB J05-U11  enable overflow exceptions...............0
1134630947 R05-M1-NB J05-U11  enable underflow exceptions..............0
1134630947 R05-M1-NB J05-U11  enable divide-by-zero exceptions.........0
1134630947 R05-M1-NB J05-U11  enable inexact exceptions................0
1134630948 R05-M1-NB J05-U11  enable non-IEEE mode.....................0
1134630948 R05-M1-NB J05-U11  round nearest............................0
1134630948 R05-M1-NB J05-U11  round toward zero........................0
1134630948 R05-M1-NB J05-U11  round toward +infinity...................0
1134630948 R05-M1-NB J05-U11  round toward -infinity...................0
1134630948 R05-M1-NB J05-U11  Floating Point Registers:
1134630949 R05-M1-NB J05-U11  fpr0=0x00000000 00000000 2e94c9c3 3fc2fc7b
1134630949 R05-M1-NB J05-U11  fpr1=0x00000000 00000000 a2efe77c bfd8f810
1134630949 R05-M1-NB J05-U11  fpr2=0x00000000 00000000 4b75f14f bfe0aa6e
1134630949 R05-M1-NB J05-U11  fpr3=0x00000000 00000000 2291cd6b bfe84c46
1134630949 R05-M1-NB J05-U11  fpr4=0x00000000 00000000 00000000 3ff00000
1134630949 R05-M1-NB J05-U11  fpr5=0xa7b6e52a 4025a18f a1482c21 3f6ce353
1134630950 R05-M1-NB J05-U11  fpr6=0x4c6769f9 402953b1 b72f6516 3f946f0b
1134630950 R05-M1-NB J05-U11  fpr7=0x798fced5 40113b1d 88d927d4 3fc8881c
1134630950 R05-M1-NB J05-U11  fpr8=0x718f59ca 401ed07d 000004dc 3fe00000
1134630950 R05-M1-NB J05-U11  fpr9=0x00000000 00000000 de18cae1 3fdfffff
1134630950 R05-M1-NB J05-U11  fpr10=0x00000000 00000000 add9a300 3e22fbcd
1134630950 R05-M1-NB J05-U11  fpr11=0x4dad5304 bfb5b613 00000000 bc8bfd32
1134630950 R05-M1-NB J05-U11  fpr12=0x2c4463e5 40286de8 5fbb49ec 3fee65b1
1134630951 R05-M1-NB J05-U11  fpr13=0x0feea608 00f850f8 00000000 00000000
1134630951 R05-M1-NB J05-U11  fpr14=0xffffffff ffffffff c5918f7d 3f402265
1134630951 R05-M1-NB J05-U11  fpr15=0xffffffff ffffffff db5699a2 bf71aca7
1134630951 R05-M1-NB J05-U11  fpr16=0xffffffff ffffffff 116b6976 3f598962
1134630951 R05-M1-NB J05-U11  fpr17=0xffffffff ffffffff 80000000 c3300000
1134630951 R05-M1-NB J05-U11  fpr18=0xffffffff ffffffff c5918f7d 3f502265
1134630952 R05-M1-NB J05-U11  fpr19=0xffffffff ffffffff 00000000 3fd80000
1134630952 R05-M1-NB J05-U11  fpr20=0xffffffff ffffffff 00000000 bfd40000
1134630952 R05-M1-NB J05-U11  fpr21=0xffffffff ffffffff 00000000 bff00000
1134630952 R05-M1-NB J05-U11  fpr22=0xffffffff ffffffff 00000000 3fe00000
1134630952 R05-M1-NB J05-U11  fpr23=0xffffffff ffffffff 0d611adc 3f305dfe
1134630952 R05-M1-NB J05-U11  fpr24=0xffffffff ffffffff ab0b5bf7 3fefeb8b
1134630953 R05-M1-NB J05-U11  fpr25=0xffffffff ffffffff 47ae147b bf647ae1
1134630953 R05-M1-NB J05-U11  fpr26=0xffffffff ffffffff 00000000 bfe00000
1134630953 R05-M1-NB J05-U11  fpr27=0xffffffff ffffffff 211a6973 3eda90b7
1134630953 R05-M1-NB J05-U11  fpr28=0xffffffff ffffffff c5918f7d 3f602265
1134630953 R05-M1-NB J05-U11  fpr29=0xffffffff ffffffff 00000000 40590000
1134630953 R05-M1-NB J05-U11  fpr30=0xffffffff ffffffff 00000000 3fe00000
1134630954 R05-M1-NB J05-U11  fpr31=0xffffffff ffffffff 00000000 40901400
1134630954 R05-M1-NB J05-U11  rts panic! - stopping execution
1134631042 R05-M0-N4 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49838, Link has been severed
1134631044 R05-M1-NC J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49850, Link has been severed
1134631044 R05-M1-NC J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49849, Link has been severed
1134631058 R05-M1-N0 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49847, Link has been severed
1134631059 R05-M0-N8 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49840, Link has been severed
1134631059 R05-M0-N8 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49839, Link has been severed
1134631060 R05-M1-N8 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49846, Link has been severed
1134631061 R05-M0-N0 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49842, Link has been severed
1134631061 R05-M0-N0 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49841, Link has been severed
1134631161 R05-M1-N0 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49848, Link has been severed
1134631161 R05-M0-NC J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49836, Link has been severed
1134631162 R05-M0-NC J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49835, Link has been severed
1134631162 R05-M1-N8 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49845, Link has been severed
1134631162 R05-M1-N4 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49844, Link has been severed
1134631162 R05-M1-N4 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49843, Link has been severed
1134724885 R05-M0-N8 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:38543, Link has been severed
1134724885 R05-M0-NC J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:38539, Link has been severed
1134724886 R05-M0-NC J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:38538, Link has been severed
1134724886 R05-M1-N4 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:38547, Link has been severed
1134724886 R05-M1-N4 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:38546, Link has been severed
1134724959 R05-M0-N4 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:38540, Link has been severed
1134724970 R05-M1-N0 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:38551, Link has been severed
1134724970 R05-M0-N8 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:38542, Link has been severed
1134724971 R05-M0-N0 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:38544, Link has been severed
1134773821 R05-M0-N4 J18-U01  Lustre mount FAILED : bglio84 : block_id : location
1134773825 R05-M0-N0 J18-U01  Lustre mount FAILED : bglio82 : block_id : location
1134773857 R05-M1-NC J18-U11  Lustre mount FAILED : bglio95 : block_id : location
1134773861 R05-M0-N8 J18-U01  Lustre mount FAILED : bglio90 : block_id : location
1134773862 R05-M0-N0 J18-U11  Lustre mount FAILED : bglio81 : block_id : location
1134773913 R05-M1-N0 J18-U11  Lustre mount FAILED : bglio85 : block_id : location
1134773913 R05-M0-NC J18-U11  Lustre mount FAILED : bglio91 : block_id : location
1134773913 R05-M1-N8 J18-U01  Lustre mount FAILED : bglio94 : block_id : location
1134773974 R05-M1-N8 J18-U11  Lustre mount FAILED : bglio93 : block_id : location
1134937946 R05-M1-N0 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:45034, Link has been severed
1134937946 R05-M1-N0 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:45033, Link has been severed
1134937947 R05-M0-N0 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:45028, Link has been severed
1134937947 R05-M0-N0 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:45027, Link has been severed
1134938029 R05-M0-N4 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:45024, Link has been severed
1134938029 R05-M0-N4 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:45023, Link has been severed
1134938032 R05-M1-NC J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:45036, Link has been severed
1134938032 R05-M1-NC J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:45035, Link has been severed
1134938048 R05-M0-N8 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:45026, Link has been severed
1134938048 R05-M0-N8 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:45025, Link has been severed
